BOARD;CHANNEL;TIMETAG;ENERGY;ENERGYSHORT;FLAGS;X;Y;Z;INTERACTION TYPE
0;3;4851951;0.454844;0;2;40.0682;43.7054;450.666;compt
0;3;4851951;0.454844;0;2;39.5138;45.1115;450.193;compt
0;6;4858769;0.378648;0;2;113.015;-14.7127;818.826;compt
0;6;4858769;0.378648;0;2;114.494;-18.7937;834.222;compt
0;7;4858769;0.228677;0;0;2.7867;-99.165;876.576;phot
0;2;4901352;0.405917;0;1;50.9267;-35.0612;466.992;compt
0;3;4901352;0.271959;0;0;47.7711;35.3613;461.94;phot
0;4;4918387;0.331564;0;2;-128.764;-24.9291;893.584;compt
0;4;4918387;0.331564;0;2;-113.097;-17.3546;891.029;compt
0;4;4918387;0.331564;0;2;-113.614;-18.464;888.542;phot
0;7;4918387;0.312819;0;1;-18.958;-129.512;828.166;compt
0;7;4921806;0.528525;0;3;2.79624;-158.615;819.739;compt
0;7;4921806;0.528525;0;3;2.65934;-157.698;823.711;compt
0;7;4921806;0.528525;0;3;3.53861;-157.934;823.59;compt
0;7;4921806;0.528525;0;3;2.13219;-162.448;827.295;phot
0;3;4921806;0.144667;0;1;33.5096;45.6208;435.532;compt
0;5;4931903;0.392411;0;1;7.56739;112.835;826.882;compt
0;6;4931903;0.272298;0;3;101.42;15.3474;839.971;compt
0;6;4931903;0.272298;0;3;101.893;14.2319;840.431;compt
0;6;4931903;0.272298;0;3;101.753;13.7597;840.098;compt
0;6;4931903;0.272298;0;3;102.309;10.6109;835.812;phot
0;4;4933315;0.304053;0;1;-129.119;28.0087;843.435;compt
0;5;4933315;0.322362;0;0;-11.3998;101.773;925.901;phot
0;6;4948909;0.664884;0;5;104.927;0.756804;863.375;compt
0;6;4948909;0.664884;0;5;112.925;17.7634;870.202;compt
0;6;4948909;0.664884;0;5;113.05;18.68;870.561;compt
0;6;4948909;0.664884;0;5;112.523;19.1778;870.805;compt
0;6;4948909;0.664884;0;5;110.647;26.4468;863.021;compt
0;6;4948909;0.664884;0;5;115.775;27.1005;871.509;phot
0;2;4948909;0.0260979;0;2;47.5869;-40.8332;463.833;compt
0;2;4948909;0.0260979;0;2;50.0476;-41.9005;475.633;compt
0;4;4992374;0.32171;0;2;-111.453;-7.49715;936.715;compt
0;4;4992374;0.32171;0;2;-121.799;-22.7409;940.997;compt
0;4;4992374;0.32171;0;2;-121.729;-22.4857;940.866;phot
0;6;4992374;0.331759;0;3;147.667;-21.2027;851.401;compt
0;6;4992374;0.331759;0;3;148.102;-25.6077;875.59;compt
0;6;4992374;0.331759;0;3;144.335;-31.2128;883.145;compt
