BOARD;CHANNEL;TIMETAG;ENERGY;ENERGYSHORT;FLAGS;X;Y;Z;INTERACTION TYPE
0;0;983464;0.470951;0;1;-260.609;80.6421;173.56;compt
0;1;983464;0.187456;0;2;269.454;105.555;186.614;compt
0;1;983464;0.187456;0;2;274.265;107.463;185.913;compt
0;1;983464;0.187456;0;2;274.338;109.803;185.894;phot
0;4;985346;0.322282;0;1;-21.3435;113.22;963.271;compt
0;4;985346;0.322282;0;1;-24.3868;115.159;963.135;phot
0;0;985346;0.33591;0;1;-284.052;172.219;246.745;compt
0;0;988420;0.0424777;0;1;-267.93;216.641;215.136;compt
0;1;988420;0.457333;0;1;285.862;163.809;154.801;compt
0;5;988554;0.364154;0;2;52.0064;-145.829;968.605;compt
0;5;988554;0.364154;0;2;57.1617;-134.43;971.148;compt
0;7;988554;0.293495;0;0;105.956;-56.7925;994.714;phot
0;1;990984;0.4083;0;1;251.188;87.0002;182.424;compt
0;2;990984;0.249858;0;3;232.552;-111.59;210.159;compt
0;2;990984;0.249858;0;3;231.71;-115.798;210.48;compt
0;2;990984;0.249858;0;3;259.777;-123.714;207.744;compt
0;2;990984;0.249858;0;3;260.06;-123.672;208.11;phot
0;0;993533;0.47306;0;1;-275.371;216.553;167.937;compt
0;2;993533;0.195954;0;0;250.265;-131.797;223.297;phot
0;4;998073;0.427264;0;1;56.3036;117.293;1045.09;compt
0;5;998073;0.236583;0;0;-27.451;-88.3148;1033.06;phot
0;0;1000556;0.144639;0;0;-295.994;103.156;248.252;phot
0;3;1000556;0.51552;0;2;-313.659;-82.3872;226.832;compt
0;3;1000556;0.51552;0;2;-308.842;-82.0251;227.342;compt
0;5;1004286;0.29911;0;2;-67.9164;-177.249;991.367;compt
0;5;1004286;0.29911;0;2;-69.0888;-177.023;1013.04;compt
0;6;1004286;0.282726;0;2;-175.489;-60.2554;1042.87;compt
0;6;1004286;0.282726;0;2;-177.558;-60.7525;1042.42;compt
0;6;1004286;0.282726;0;2;-183.285;-52.6384;1047.45;phot
0;6;1005322;0.501632;0;2;-83.2509;-24.9445;986.044;compt
0;6;1005322;0.501632;0;2;-89.2142;-26.6796;982.72;compt
0;2;1005322;0.0919803;0;0;227.578;-137.975;223.703;phot
0;5;1007812;0.323731;0;1;-33.9064;-111.784;1012.31;compt
0;6;1007812;0.320832;0;1;-122.52;-50.7154;1041.12;compt
0;6;1007812;0.320832;0;1;-121.262;-49.7686;1038.25;phot
0;0;1008469;0.240955;0;0;-246.446;122.657;186.85;phot
0;2;1008469;0.408252;0;4;325.038;-89.6293;218.017;compt
0;2;1008469;0.408252;0;4;334.723;-86.6398;227.511;compt
0;2;1008469;0.408252;0;4;332.873;-82.0682;233.003;compt
0;2;1008469;0.408252;0;4;331.923;-82.0331;233.16;compt
0;1;1009331;0.412491;0;4;258.461;123.158;221.915;compt
0;1;1009331;0.412491;0;4;262.459;127.746;223.03;compt
0;1;1009331;0.412491;0;4;281.901;118.927;233.063;compt
0;1;1009331;0.412491;0;4;289.505;110.591;241.241;compt
0;2;1009331;0.229829;0;0;288.65;-98.318;253.898;phot
0;2;1011786;0.46606;0;2;218.971;-154.277;218.527;compt
0;2;1011786;0.46606;0;2;225.991;-155.842;223.521;compt
0;3;1011786;0.188191;0;0;-244.98;-201.714;207.989;phot
0;4;1012187;0.371026;0;2;-69.6382;160.605;1014.23;compt
0;4;1012187;0.371026;0;2;-67.9508;137.985;1031.76;compt
0;6;1012187;0.172898;0;0;-78.9457;3.48851;987.736;phot
0;0;1012428;0.0216728;0;2;-274.763;118.377;257.887;compt
0;0;1012428;0.0216728;0;2;-272.45;133.352;267.17;compt
0;3;1012428;0.387077;0;1;-255.317;-86.8459;198.513;compt
0;1;1014853;0.397899;0;2;322.334;92.5865;243.872;compt
0;1;1014853;0.397899;0;2;323.286;89.1822;245.289;compt
0;2;1014853;0.274346;0;2;282.33;-83.668;201.879;compt
0;2;1014853;0.274346;0;2;287.119;-92.37;189.489;compt
0;2;1014853;0.274346;0;2;286.176;-96.1085;186.564;phot
0;4;1019535;0.386119;0;1;50.0705;136.373;1015.35;compt
0;4;1019535;0.386119;0;1;50.8538;136.23;1014.71;phot
0;7;1019535;0.265044;0;1;91.9358;38.2615;957.616;compt
0;0;1019676;0.282829;0;1;-285.777;148.228;279.842;compt
0;6;1019676;0.382286;0;2;-166.383;-25.0815;989.67;compt
0;6;1019676;0.382286;0;2;-167.661;-24.4905;994.517;compt
0;6;1019676;0.382286;0;2;-173.339;-21.0296;975.662;phot
0;0;1029114;0.27112;0;0;-360.943;120.932;181.724;phot
0;3;1029114;0.40967;0;1;-353.402;-113.166;161.754;compt
0;0;1029136;0.364031;0;1;-322.061;106.175;135.772;compt
0;3;1029136;0.282033;0;1;-321.911;-83.3858;254.537;compt
0;3;1029136;0.282033;0;1;-319.026;-86.5822;256.896;phot
0;0;1029277;0.202941;0;0;-313.993;215.127;237.541;phot
0;5;1030587;0.352256;0;3;62.8279;-129.641;1028.81;compt
0;5;1030587;0.352256;0;3;57.5216;-133.569;1033.7;compt
0;5;1030587;0.352256;0;3;57.5343;-133.572;1033.67;compt
0;5;1030587;0.352256;0;3;56.1339;-134.442;1034.31;phot
0;7;1030587;0.317813;0;1;106.052;-36.9842;991.531;compt
0;1;1036678;0.383876;0;1;281.088;80.9941;169.665;compt
0;2;1036678;0.0827627;0;1;268.973;-111.044;222.126;compt
0;5;1039028;0.396108;0;1;-39.8772;-109.781;1025.42;compt
0;5;1039028;0.396108;0;1;-46.2753;-100.918;1025.8;phot
0;6;1039028;0.243487;0;1;-118.718;-58.4688;959.508;compt
0;0;1039307;0.402569;0;5;-273.788;128.882;182.951;compt
0;0;1039307;0.402569;0;5;-278.588;127.382;184.13;compt
0;0;1039307;0.402569;0;5;-312.425;102.07;197.052;compt
0;0;1039307;0.402569;0;5;-311.889;90.2135;188.079;compt
0;0;1039307;0.402569;0;5;-311.891;89.2859;188.146;compt
0;3;1039307;0.250355;0;0;-268.564;-92.5991;223.057;phot
0;1;1040493;0.255543;0;1;321.019;187.912;137.703;compt
0;1;1040493;0.255543;0;1;332.504;196.276;143.797;phot
0;2;1041127;0.222113;0;0;231.82;-185.999;210.042;phot
0;3;1041127;0.434344;0;1;-240.507;-194.296;201.613;compt
0;5;1050857;0.243406;0;1;-52.6248;-124.187;987.038;compt
0;6;1050857;0.201047;0;0;-110.37;-59.0302;952.787;phot
0;5;1058144;0.368587;0;3;-23.2174;-151.798;961.75;compt
0;5;1058144;0.368587;0;3;-33.2017;-134.58;976.087;compt
0;5;1058144;0.368587;0;3;-33.2652;-128.579;977.292;compt
0;6;1058144;0.307973;0;2;-115.651;-26.6256;976.169;compt
0;6;1058144;0.307973;0;2;-117.948;-21.5037;976.495;compt
0;6;1058144;0.307973;0;2;-117.713;-20.8662;977.3;phot
0;1;1065996;0.526382;0;2;302.995;84.2927;161.903;compt
0;1;1065996;0.526382;0;2;303.128;87.8837;164.439;compt
0;2;1065996;0.145203;0;1;318.23;-106.937;134.227;compt
0;2;1065996;0.145203;0;1;319.485;-110.405;131.234;phot
0;1;1066075;0.318796;0;1;284.325;185.07;235.589;compt
0;7;1066075;0.352031;0;1;167.64;-3.13691;955.012;compt
0;7;1066075;0.352031;0;1;166.718;-5.62586;958.426;phot
0;1;1067400;0.298846;0;0;320.894;79.9647;236.275;phot
0;0;1067484;0.312265;0;0;-282.937;94.5729;242.1;phot
0;3;1067484;0.328042;0;2;-313.251;-95.718;158.55;compt
0;3;1067484;0.328042;0;2;-313.545;-95.2334;159.871;compt
0;4;1067964;0.252864;0;1;13.6574;95.3919;959.676;compt
0;5;1067964;0.155369;0;1;38.4341;-94.6677;1025.07;compt
0;5;1070790;0.0252732;0;1;46.3549;-108.445;961.55;compt
0;7;1070790;0.302411;0;2;153.453;-64.1313;1044.62;compt
0;7;1070790;0.302411;0;2;159.55;-60.0861;1050.47;compt
0;7;1070790;0.302411;0;2;162.193;-54.5004;1049.44;phot
0;3;1070790;0.335198;0;1;-230.658;-186.573;215.138;compt
0;0;1071956;0.281717;0;0;-280.02;115.675;214.78;phot
0;3;1071956;0.365742;0;1;-294.3;-86.0925;200.895;compt
0;0;1074226;0.326039;0;2;-274.009;95.4817;206.159;compt
0;0;1074226;0.326039;0;2;-278.73;95.058;206.097;compt
0;3;1074226;0.281339;0;0;-361.032;-160.294;181.461;phot
0;0;1082016;0.212656;0;0;-266.279;85.7087;170.645;phot
0;1;1082016;0.481079;0;1;248.511;102.684;205.421;compt
0;5;1086126;0.155087;0;0;-68.0291;-180.266;957.971;phot
0;6;1086126;0.36376;0;2;-126.368;-52.6135;975.789;compt
0;6;1086126;0.36376;0;2;-127.181;-59.805;978.682;compt
0;0;1086223;0.162721;0;0;-278.386;113.224;247.019;phot
0;6;1086223;0.508295;0;3;-165.571;-21.7698;954.681;compt
0;6;1086223;0.508295;0;3;-161.958;-16.7396;993.085;compt
0;6;1086223;0.508295;0;3;-161.915;-17.8637;994.002;compt
0;0;1089018;0.430743;0;1;-313.131;78.7505;218.024;compt
0;3;1089018;0.0333394;0;1;-288.006;-84.5857;150.354;compt
0;1;1095316;0.135126;0;0;259.862;144.529;257.317;phot
0;2;1095316;0.423449;0;2;306.101;-93.8474;253.948;compt
0;2;1095316;0.423449;0;2;308.041;-93.6067;254.639;compt
0;0;1098662;0.21906;0;0;-286.727;82.4993;159.201;phot
0;3;1098662;0.428225;0;2;-287.767;-104.283;159.432;compt
0;3;1098662;0.428225;0;2;-298.874;-109.708;162.348;compt
0;5;1109325;0.294027;0;1;-12.8631;-80.9889;968.105;compt
0;6;1109325;0.337881;0;1;-80.9276;-3.50103;1012.86;compt
0;6;1109325;0.337881;0;1;-86.6851;-9.81281;1022.24;phot
0;0;1113362;0.504777;0;2;-267.745;165.11;181.302;compt
0;0;1113362;0.504777;0;2;-260.529;155.762;172.727;compt
0;1;1113362;0.178259;0;0;250.029;150.719;185.825;phot
0;6;1115368;0.35287;0;1;-88.3632;28.1846;953.26;compt
0;7;1115368;0.320677;0;0;126.771;68.3735;985.278;phot
0;6;1122457;0.418131;0;2;-114.702;53.7656;951.851;compt
0;6;1122457;0.418131;0;2;-110.212;56.836;953.568;compt
0;7;1122457;0.23538;0;0;95.1426;-23.6001;1004.84;phot
0;2;1123366;0.182282;0;0;270.162;-146.599;167.03;phot
0;3;1123366;0.489422;0;4;-239.116;-144.357;205.932;compt
0;3;1123366;0.489422;0;4;-263.121;-147.26;198.001;compt
0;3;1123366;0.489422;0;4;-277.788;-127.036;173.283;compt
0;3;1123366;0.489422;0;4;-264.756;-117.741;172.584;compt
0;5;1125656;0.192564;0;1;70.1206;-128.467;1008.9;compt
0;7;1125656;0.24527;0;0;82.2756;-18.1094;1043.27;phot
0;1;1128154;0.412527;0;3;281.911;95.3924;240.148;compt
0;1;1128154;0.412527;0;3;295.927;92.4426;241.363;compt
0;1;1128154;0.412527;0;3;295.412;88.797;236.426;compt
0;2;1128154;0.247563;0;1;300.405;-98.0317;134.473;compt
0;2;1128154;0.247563;0;1;301.158;-99.0363;136.492;phot
0;4;1129281;0.358205;0;1;-47.5659;127.584;982.688;compt
0;6;1129281;0.333047;0;2;-81.8469;-8.76123;1018.31;compt
0;6;1129281;0.333047;0;2;-82.2353;-15.6721;1044.08;compt
0;6;1129281;0.333047;0;2;-81.1371;-16.1132;1042.26;phot
0;1;1129282;0.417485;0;1;342.146;85.9559;202.379;compt
0;2;1129282;0.241001;0;0;327.264;-118.559;131.819;phot
0;2;1143712;0.210286;0;0;230.862;-110.68;206.81;phot
0;3;1143712;0.45231;0;1;-250.333;-172.181;187.462;compt
0;4;1144109;0.210701;0;1;-1.42129;114.469;1014.08;compt
0;4;1144109;0.210701;0;1;-0.958536;110.757;1013.73;phot
0;5;1144109;0.203077;0;1;48.3253;-96.7322;957.81;compt
0;4;1146976;0.402612;0;3;25.2582;144.286;962.045;compt
0;4;1146976;0.402612;0;3;19.8155;120.943;969.397;compt
0;4;1146976;0.402612;0;3;10.1466;108.444;979.36;compt
0;5;1146976;0.24392;0;0;-15.6206;-85.3663;973.657;phot
0;0;1152946;0.296638;0;1;-307.462;114.031;258.828;compt
0;0;1152946;0.296638;0;1;-305.196;114.143;260.954;phot
0;3;1152946;0.374938;0;1;-300.117;-95.7091;145.776;compt
0;5;1153268;0.103844;0;1;4.16049;-82.6454;1026.51;compt
0;7;1153268;0.313791;0;0;120.691;-66.1775;1035.11;phot
0;6;1156939;0.296785;0;0;-159.019;-4.38418;991.666;phot
0;3;1156939;0.285448;0;1;-230.107;-193.361;204.578;compt
0;4;1158656;0.0806585;0;2;-52.835;165.156;955.089;compt
0;4;1158656;0.0806585;0;2;-60.1049;171.709;969.949;compt
0;0;1158656;0.296072;0;1;-274.438;114.405;209.755;compt
0;0;1160372;0.358208;0;1;-256.478;116.811;242.155;compt
0;5;1160372;0.331362;0;2;-60.0131;-169.564;998.892;compt
0;5;1160372;0.331362;0;2;-54.891;-165.36;997.986;compt
0;5;1160372;0.331362;0;2;-57.7177;-169.367;1006.54;phot
0;2;1163936;0.394206;0;0;319.241;-83.1031;177.393;phot
0;0;1165239;0.278806;0;0;-313.795;121.296;250.888;phot
0;3;1165239;0.361464;0;2;-278.673;-83.5866;173.772;compt
0;3;1165239;0.361464;0;2;-287.292;-82.8386;174.698;compt
0;5;1172217;0.317398;0;1;24.5632;-161.003;967.478;compt
0;5;1172217;0.317398;0;1;13.5619;-145.726;984.448;phot
0;3;1172217;0.32863;0;1;-257.745;-214.261;176.616;compt
0;4;1172330;0.159318;0;1;-65.2019;163.951;986.299;compt
0;3;1172330;0.316409;0;1;-275.46;-96.1757;224.359;compt
0;4;1172828;0.462735;0;0;-52.2337;105.784;1024.09;phot
0;6;1172828;0.236148;0;1;-106.444;46.6954;958.864;compt
0;5;1177293;0.300992;0;2;20.1186;-86.5693;963.475;compt
0;5;1177293;0.300992;0;2;20.3713;-86.8086;963.637;compt
0;5;1177293;0.300992;0;2;20.2719;-88.2282;961.875;phot
0;6;1177293;0.361008;0;1;-79.3182;-9.14966;953.191;compt
0;4;1178725;0.294252;0;0;3.30811;88.747;1014.76;phot
0;7;1178725;0.35088;0;1;106.516;53.3996;1000.78;compt
0;1;1186356;0.419831;0;2;239.512;108.132;211.011;compt
0;1;1186356;0.419831;0;2;261.868;116.55;238.308;compt
0;2;1186356;0.244967;0;0;321.515;-83.4141;187.239;phot
0;5;1186588;0.379087;0;1;-61.8726;-130.242;1045.71;compt
0;6;1186588;0.209887;0;1;-123.093;-67.5002;1035.51;compt
0;6;1186588;0.209887;0;1;-121.603;-65.0942;1035.92;phot
0;4;1189962;0.315752;0;1;65.8393;134.799;961.908;compt
0;7;1189962;0.316012;0;2;95.6297;19.0106;1015.96;compt
0;7;1189962;0.316012;0;2;96.5538;-1.12823;1031.53;compt
0;7;1189962;0.316012;0;2;92.2105;0.031957;1023.59;phot
0;6;1194332;0.150616;0;0;-110.74;-60.612;1034.84;phot
0;7;1194332;0.33117;0;1;83.0564;-9.79721;976.614;compt
0;5;1197710;0.365034;0;2;44.9002;-127.311;957.552;compt
0;5;1197710;0.365034;0;2;49.7601;-111.039;962.462;compt
0;7;1197710;0.297008;0;0;117.239;-32.9088;988.145;phot
0;6;1200767;0.336786;0;1;-98.0471;15.9212;979.852;compt
0;7;1200767;0.298024;0;2;87.0214;8.07896;1010.15;compt
0;7;1200767;0.298024;0;2;87.3294;7.86878;1013.21;compt
0;7;1200767;0.298024;0;2;85.6805;5.30796;1010.2;phot
0;1;1211932;0.404149;0;1;297.097;93.6784;139.982;compt
0;2;1211932;0.252177;0;0;273.872;-78.8703;162.238;phot
0;4;1212853;0.0881579;0;1;67.7068;157.965;1042.37;compt
0;0;1212853;0.338824;0;1;-308.183;212.048;210.497;compt
0;0;1216035;0.383523;0;1;-287.136;81.5942;170.301;compt
0;3;1216035;0.277831;0;0;-304.556;-93.2713;175.507;phot
0;1;1217376;0.34565;0;2;246.785;102.032;190.746;compt
0;1;1217376;0.34565;0;2;253.964;99.5238;205.917;compt
0;2;1217376;0.332084;0;2;304.457;-101.621;252.541;compt
0;2;1217376;0.332084;0;2;302.866;-87.5043;242.261;compt
0;2;1217376;0.332084;0;2;304.337;-85.6818;240.733;phot
0;0;1217485;0.524083;0;3;-304.39;82.7506;178.988;compt
0;0;1217485;0.524083;0;3;-303.676;87.4365;182.232;compt
0;0;1217485;0.524083;0;3;-310.461;84.021;182.541;compt
0;3;1217485;0.146289;0;1;-315.246;-80.1596;194.426;compt
0;3;1217485;0.146289;0;1;-316.322;-82.3182;195.328;phot
0;2;1222796;0.219531;0;0;285.757;-102.966;149.438;phot
0;3;1222796;0.457495;0;2;-278.284;-119.812;202.341;compt
0;3;1222796;0.457495;0;2;-274.213;-122.905;202.659;compt
0;1;1227587;0.203581;0;0;239.203;149.142;232.992;phot
0;2;1227587;0.404524;0;1;262.489;-89.5091;195.095;compt
0;4;1227749;0.332355;0;0;24.44;213.447;1031.39;phot
0;0;1227749;0.349371;0;1;-357.479;163.155;214.344;compt
0;4;1242032;0.0212241;0;1;-70.528;134.229;1048.21;compt
0;0;1244921;0.188438;0;0;-305.102;198.81;129.073;phot
0;1;1244921;0.461601;0;1;277.829;146.883;179.31;compt
0;6;1261566;0.46196;0;1;-108.767;54.9121;949.961;compt
0;3;1261566;0.183012;0;0;-275.095;-133.254;271.505;phot
0;1;1261639;0.484562;0;1;243.566;143.413;189.718;compt
0;3;1261639;0.208716;0;1;-308.581;-94.1251;236.937;compt
0;3;1261639;0.208716;0;1;-311.027;-98.6893;239.339;phot
0;1;1267146;0.493148;0;2;269.995;100.72;234.192;compt
0;1;1267146;0.493148;0;2;269.587;103.768;242.075;compt
0;2;1267146;0.186919;0;1;256.253;-91.1444;186.672;compt
0;2;1267146;0.186919;0;1;257.24;-90.593;187.171;phot
0;1;1270020;0.266042;0;0;269.76;80.9788;181.966;phot
0;2;1270020;0.409375;0;1;231.519;-104.669;202.324;compt
0;1;1271724;0.193046;0;1;289.87;139.111;144.78;compt
0;1;1271724;0.193046;0;1;289.714;138.968;145.283;phot
0;3;1271724;0.449033;0;1;-290.808;-124.003;280.238;compt
0;5;1273170;0.333446;0;1;-13.1182;-83.2542;991.29;compt
0;5;1273170;0.333446;0;1;-12.8747;-83.7287;993.723;phot
0;7;1273170;0.336695;0;1;82.5637;-10.0345;957.254;compt
0;0;1278013;0.268141;0;0;-344.441;139.207;173.203;phot
0;3;1278013;0.425167;0;1;-335.616;-79.6413;231.812;compt
0;1;1280236;0.428707;0;1;275.369;79.0922;170.202;compt
0;3;1280236;0.186432;0;2;-238.042;-169.076;196.762;compt
0;3;1280236;0.186432;0;2;-249.826;-179.225;205.337;compt
0;3;1280236;0.186432;0;2;-250.317;-178.9;205.548;phot
0;1;1280675;0.409466;0;1;338.201;89.4709;218.16;compt
0;2;1280675;0.0573075;0;1;261.305;-118.442;248.929;compt
0;5;1286998;0.324299;0;0;-66.8453;-160.371;951.986;phot
0;1;1286998;0.364411;0;1;295.9;86.9184;231.679;compt
0;1;1294648;0.417361;0;1;315.386;82.9526;246.585;compt
0;2;1294648;0.265611;0;0;337.833;-86.0106;221.039;phot
0;0;1303615;0.431047;0;2;-256.032;140.396;185.737;compt
0;0;1303615;0.431047;0;2;-253.863;146.56;184.245;compt
0;1;1303615;0.218886;0;2;247.834;200.666;188.333;compt
0;1;1303615;0.218886;0;2;250.289;202.776;187.651;compt
0;1;1303615;0.218886;0;2;250.538;202.557;188.612;phot
0;1;1307863;0.388368;0;1;299.766;87.3616;188.363;compt
0;2;1307863;0.301323;0;3;295.191;-103.894;242.092;compt
0;2;1307863;0.301323;0;3;281.661;-129.238;233.317;compt
0;2;1307863;0.301323;0;3;283.054;-130.623;228.386;compt
0;2;1307863;0.301323;0;3;279.981;-139.452;228.859;phot
0;0;1311476;0.185886;0;1;-255.947;198.877;229.083;compt
0;0;1311476;0.185886;0;1;-255.63;198.951;229.366;phot
0;1;1311476;0.451139;0;1;289.955;124.707;147.479;compt
0;5;1313891;0.210402;0;0;-24.6948;-85.0631;1001.49;phot
0;7;1313891;0.45557;0;2;118.903;-41.4493;977.399;compt
0;7;1313891;0.45557;0;2;133.288;-16.382;1030.51;compt
0;0;1315112;0.462732;0;2;-350.953;103.311;180.872;compt
0;0;1315112;0.462732;0;2;-349.809;100.671;181.088;compt
0;3;1315112;0.204717;0;0;-340.385;-84.5209;201.659;phot
0;4;1318600;0.281314;0;3;-51.9658;172.22;958.852;compt
0;4;1318600;0.281314;0;3;-62.8894;151.591;1020.34;compt
0;4;1318600;0.281314;0;3;-65.8696;145.125;1023.62;compt
0;6;1318600;0.339704;0;0;-85.4041;17.0157;998.015;phot
0;4;1319739;0.325463;0;1;-45.2127;100.234;1000.85;compt
0;6;1319739;0.108518;0;1;-152.132;61.031;1026.07;compt
0;0;1322723;0.239408;0;0;-303.803;104.421;266.32;phot
0;3;1322723;0.404052;0;1;-357.088;-94.6939;206.41;compt
0;1;1323885;0.366209;0;1;280.388;83.8375;156.534;compt
0;2;1323885;0.296891;0;3;347.797;-142.123;151.877;compt
0;2;1323885;0.296891;0;3;346.78;-146.417;154.244;compt
0;2;1323885;0.296891;0;3;345.526;-146.118;154.618;compt
0;2;1323885;0.296891;0;3;332.087;-141.371;160.809;phot
0;0;1324183;0.430307;0;1;-333.402;139.893;140.926;compt
0;3;1324183;0.236554;0;0;-336.788;-85.0929;194.39;phot
0;5;1325079;0.430945;0;1;21.5408;-195.273;969.679;compt
0;5;1325079;0.430945;0;1;9.03129;-193.488;960.466;phot
0;2;1325079;0.230709;0;2;244.95;-145.217;233.373;compt
0;2;1325079;0.230709;0;2;246.155;-144.473;241.467;compt
0;4;1329120;0.353633;0;0;50.4914;101.139;990.471;phot
0;7;1329120;0.310866;0;1;86.0069;30.586;962.409;compt
0;5;1329153;0.237173;0;1;3.59971;-78.8488;988.491;compt
0;6;1329153;0.422397;0;2;-101.998;-37.5612;1048.05;compt
0;6;1329153;0.422397;0;2;-101.881;-37.376;1048.06;compt
0;6;1329153;0.422397;0;2;-102.135;-40.0466;1047.24;phot
0;5;1334725;0.181723;0;0;31.689;-89.8733;963.147;phot
0;7;1334725;0.369975;0;1;108.956;-57.2021;1001.54;compt
0;0;1339947;0.134926;0;2;-249.114;96.4199;212.378;compt
0;0;1339947;0.134926;0;2;-247.323;98.3629;211.99;compt
0;3;1339947;0.528334;0;1;-247.196;-97.892;186.818;compt
0;3;1339947;0.528334;0;1;-320.94;-82.3172;230.235;phot
0;0;1342318;0.322814;0;0;-334.083;117.398;154.544;phot
0;3;1342318;0.33067;0;2;-308.957;-112.474;132.726;compt
0;3;1342318;0.33067;0;2;-314.717;-108.943;140.208;compt
0;4;1345758;0.329655;0;2;-23.5905;113.264;975.282;compt
0;4;1345758;0.329655;0;2;-31.1991;114.416;986.514;compt
0;6;1345758;0.194782;0;2;-82.5843;-4.69334;1043.57;compt
0;6;1345758;0.194782;0;2;-79.1889;3.02485;1049.96;compt
0;1;1347240;0.295378;0;0;336.168;122.865;180.362;phot
0;2;1347240;0.374057;0;2;258.312;-103.563;204.081;compt
0;2;1347240;0.374057;0;2;259.558;-99.3526;206.226;compt
0;4;1348785;0.131969;0;1;-23.4585;91.0875;1049.95;compt
0;6;1348785;0.271;0;2;-118.275;28.7926;997.147;compt
0;6;1348785;0.271;0;2;-104.731;42.7227;1010.1;compt
0;0;1351074;0.12727;0;0;-266.886;142.329;262.149;phot
0;2;1351074;0.57073;0;3;237.176;-191.504;203.598;compt
0;2;1351074;0.57073;0;3;233.234;-193.001;205.023;compt
0;2;1351074;0.57073;0;3;231.245;-194.45;207.276;compt
0;4;1352462;0.280042;0;1;30.2442;130.041;961.464;compt
0;7;1352462;0.377183;0;1;136.853;67.7215;1032.8;compt
0;7;1352462;0.377183;0;1;122.309;65.8631;1039.44;phot
0;0;1359359;0.250248;0;0;-304.085;94.9905;193.234;phot
0;3;1359359;0.404829;0;1;-316.982;-130.788;137.615;compt
0;5;1369258;0.403897;0;1;-62.7786;-149.616;1022.76;compt
0;5;1369258;0.403897;0;1;-56.8991;-147.763;1025.97;phot
0;6;1369258;0.269308;0;2;-153.611;-36.1551;949.207;compt
0;6;1369258;0.269308;0;2;-154.186;-42.2679;968.87;compt
0;4;1370851;0.351044;0;1;3.96747;219.138;949.917;compt
0;4;1370851;0.351044;0;1;4.34669;221.021;952.466;phot
0;1;1370851;0.331592;0;2;249.876;99.7535;199.367;compt
0;1;1370851;0.331592;0;2;248.06;101.005;202.796;compt
0;0;1372075;0.270777;0;1;-294.829;83.7753;217.841;compt
0;0;1372075;0.270777;0;1;-289.802;85.6093;229.832;phot
0;3;1372075;0.336318;0;2;-302.908;-98.0839;178.434;compt
0;3;1372075;0.336318;0;2;-303.218;-97.7557;179.079;compt
0;1;1376653;0.376331;0;2;265.074;85.5751;191.843;compt
0;1;1376653;0.376331;0;2;241.633;104.862;216.859;compt
0;6;1376653;0.239849;0;0;-98.3012;44.6604;1039.72;phot
0;5;1379229;0.343312;0;1;-58.0455;-109.369;972.601;compt
0;5;1379229;0.343312;0;1;-57.4144;-109.131;972.907;phot
0;6;1379229;0.329759;0;2;-113.444;-31.4076;952.917;compt
0;6;1379229;0.329759;0;2;-109.748;-32.1399;957.111;compt
0;0;1379951;0.348218;0;1;-235.724;189.379;201.647;compt
0;0;1379951;0.348218;0;1;-239.294;189.048;203.246;phot
0;4;1381002;0.328393;0;1;21.2577;135.158;968.937;compt
0;4;1381002;0.328393;0;1;19.3802;132.202;975.901;phot
0;2;1381002;0.310885;0;1;236.598;-122.712;204.985;compt
0;5;1381073;0.26582;0;1;69.2077;-134.241;960.057;compt
0;7;1381073;0.407091;0;0;117.988;-51.1155;1017.25;phot
0;4;1396719;0.349503;0;1;44.6174;95.0721;995.129;compt
0;4;1396719;0.349503;0;1;44.4602;93.2083;995.39;phot
0;7;1396719;0.329423;0;1;120.97;55.6017;967.748;compt
0;5;1400867;0.287593;0;1;10.9608;-81.4199;991.727;compt
0;5;1400867;0.287593;0;1;3.02743;-78.8344;989.501;phot
0;7;1400867;0.354411;0;1;103.126;-17.6185;965.44;compt
0;0;1402524;0.455028;0;3;-308.082;130.422;128.422;compt
0;0;1402524;0.455028;0;3;-313.958;128.693;121.866;compt
0;0;1402524;0.455028;0;3;-319.024;125.885;121.913;compt
0;3;1402524;0.198462;0;0;-307.744;-124.43;130.382;phot
0;5;1413069;0.402965;0;2;16.289;-93.4454;998.466;compt
0;5;1413069;0.402965;0;2;17.2104;-88.8506;1001;compt
0;7;1413069;0.26488;0;2;109.805;-40.751;996.679;compt
0;7;1413069;0.26488;0;2;110.573;-40.0116;998.336;compt
0;7;1413069;0.26488;0;2;107.824;-36.0041;1009.29;phot
0;4;1415394;0.447945;0;3;-2.21148;119.278;961.381;compt
0;4;1415394;0.447945;0;3;-6.10506;117.063;963.686;compt
0;4;1415394;0.447945;0;3;-5.89374;116.637;964.221;compt
0;5;1415394;0.212403;0;1;43.8139;-96.537;955.239;compt
0;5;1415394;0.212403;0;1;43.5642;-96.1876;954.525;phot
0;2;1417274;0.410768;0;3;258.721;-117.764;214.84;compt
0;2;1417274;0.410768;0;3;260.836;-121.381;231.48;compt
0;2;1417274;0.410768;0;3;250.613;-119.502;232.098;compt
0;3;1417274;0.245092;0;1;-240.465;-147.248;206.432;compt
0;3;1417274;0.245092;0;1;-246.877;-150.333;208.386;phot
0;0;1418144;0.364919;0;1;-295.416;82.1207;175.75;compt
0;3;1418144;0.28986;0;1;-358.032;-89.0567;202.418;compt
0;3;1418144;0.28986;0;1;-357.422;-93.4027;204.584;phot
0;1;1420107;0.419745;0;3;282.155;116.762;243.856;compt
