board;channel;timetag;energy;energyshort;flags
0;5;7873913;0.662;0;4000
0;5;7874273;0.662;0;4000
0;0;7874761;0.0416657;0;4000
0;5;7875511;0.213778;0;4000
0;6;7875862;0.314272;0;4000
0;6;7875950;0.662;0;4000
0;6;7876064;0.662;0;4000
0;5;7876266;0.662;0;4000
0;2;7876528;0.0479916;0;4000
0;4;7876753;0.167548;0;4000
0;5;7877222;0.220091;0;4000
0;1;7877273;0.662;0;4000
0;4;7877660;0.552065;0;4000
0;7;7877937;0.662;0;4000
0;6;7878150;0.207106;0;4000
0;0;7878408;0.420427;0;4000
0;4;7878529;0.662;0;4000
0;1;7880060;0.270878;0;4000
0;5;7880293;0.430841;0;4000
0;2;7880397;0.392735;0;4000
0;7;7880550;0.662;0;4000
0;6;7881065;0.0214511;0;4000
0;0;7881104;0.128733;0;4000
0;2;7881470;0.367489;0;4000
0;0;7881688;0.0375957;0;4000
0;3;7882258;0.341449;0;4000
0;4;7882282;0.170037;0;4000
0;7;7882308;0.662;0;4000
0;2;7883073;0.395485;0;4000
0;4;7883303;0.285249;0;4000
0;1;7883423;0.662;0;4000
0;5;7883472;0.662;0;4000
0;3;7883530;0.0211888;0;4000
0;6;7884159;0.354661;0;4000
0;2;7884209;0.185854;0;4000
0;4;7884560;0.345098;0;4000
0;7;7884560;0.316902;0;4000
0;4;7885003;0.440343;0;4000
0;2;7885140;0.662;0;4000
0;3;7885389;0.0482254;0;4000
0;2;7885506;0.662;0;4000
0;2;7885835;0.196452;0;4000
0;1;7885846;0.662;0;4000
0;1;7885848;0.362188;0;4000
0;4;7885882;0.662;0;4000
0;5;7885957;0.287484;0;4000
0;0;7885980;0.226849;0;4000
0;4;7886449;0.662;0;4000
0;1;7886624;0.207532;0;4000
0;0;7886694;0.288083;0;4000
0;6;7887061;0.241821;0;4000
0;1;7887824;0.425385;0;4000
0;5;7887838;0.662;0;4000
0;7;7887880;0.265015;0;4000
0;1;7888131;0.371524;0;4000
0;6;7889018;0.195117;0;4000
0;1;7889336;0.141309;0;4000
0;4;7889838;0.662;0;4000
0;7;7890010;0.662;0;4000
0;3;7890509;0.458895;0;4000
0;4;7890866;0.365971;0;4000
0;1;7891393;0.0456811;0;4000
0;3;7891408;0.662;0;4000
0;0;7891788;0.662;0;4000
0;5;7892537;0.247989;0;4000
0;4;7892958;0.662;0;4000
0;1;7892962;0.316439;0;4000
0;3;7892987;0.396145;0;4000
0;1;7893021;0.0208093;0;4000
0;4;7893128;0.459487;0;4000
0;7;7893128;0.202513;0;4000
0;2;7893982;0.12549;0;4000
0;5;7894446;0.662;0;4000
0;0;7894534;0.165268;0;4000
0;6;7894839;0.626534;0;4000
0;3;7895833;0.432369;0;4000
0;3;7895910;0.662;0;4000
0;7;7895948;0.0652301;0;4000
0;0;7896103;0.662;0;4000
0;7;7896307;0.324397;0;4000
0;7;7896411;0.355663;0;4000
0;3;7897006;0.452181;0;4000
0;5;7897496;0.662;0;4000
0;7;7897497;0.153702;0;4000
0;1;7897521;0.662;0;4000
0;7;7898056;0.662;0;4000
0;4;7898273;0.662;0;4000
0;5;7898307;0.662;0;4000
0;0;7898325;0.124919;0;4000
0;4;7898524;0.429829;0;4000
0;4;7898580;0.662;0;4000
0;7;7899029;0.662;0;4000
0;4;7899163;0.662;0;4000
0;0;7900004;0.662;0;4000
0;3;7900086;0.662;0;4000
0;7;7900146;0.662;0;4000
0;1;7900299;0.345414;0;4000
0;4;7900804;0.662;0;4000
0;4;7900874;0.364958;0;4000
0;3;7901798;0.421526;0;4000
0;6;7901969;0.0569427;0;4000
0;6;7902758;0.662;0;4000
0;6;7903685;0.662;0;4000
0;1;7903946;0.0785814;0;4000
0;2;7904149;0.207645;0;4000
0;5;7904343;0.662;0;4000
0;1;7904546;0.0271906;0;4000
0;1;7904728;0.662;0;4000
0;1;7904953;0.35456;0;4000
0;4;7905133;0.499867;0;4000
0;2;7905752;0.212517;0;4000
0;2;7906136;0.259218;0;4000
0;5;7906272;0.565139;0;4000
0;0;7906376;0.464072;0;4000
0;4;7906381;0.25488;0;4000
0;6;7906471;0.662;0;4000
0;2;7906916;0.291634;0;4000
0;2;7906961;0.662;0;4000
0;3;7907238;0.341088;0;4000
0;1;7907765;0.0698241;0;4000
0;5;7908071;0.662;0;4000
0;0;7908458;0.135446;0;4000
0;7;7908468;0.329135;0;4000
0;4;7908799;0.149908;0;4000
0;0;7909093;0.328064;0;4000
0;3;7909476;0.662;0;4000
0;0;7910043;0.250956;0;4000
0;6;7910224;0.307873;0;4000
0;1;7910349;0.42898;0;4000
0;1;7910365;0.431858;0;4000
0;2;7910585;0.662;0;4000
0;2;7910786;0.405669;0;4000
0;5;7910985;0.37485;0;4000
0;6;7911032;0.662;0;4000
0;2;7911523;0.662;0;4000
0;5;7911972;0.662;0;4000
0;1;7912067;0.456978;0;4000
0;3;7912233;0.662;0;4000
0;0;7912806;0.120518;0;4000
0;1;7912994;0.41965;0;4000
0;6;7913141;0.662;0;4000
0;0;7913425;0.0296654;0;4000
0;6;7913495;0.662;0;4000
0;6;7913575;0.662;0;4000
0;2;7913869;0.225213;0;4000
0;2;7914510;0.280654;0;4000
0;2;7914531;0.662;0;4000
0;0;7914864;0.206173;0;4000
0;0;7914912;0.214417;0;4000
0;2;7914912;0.447583;0;4000
0;5;7915133;0.662;0;4000
0;2;7915540;0.226476;0;4000
0;4;7915917;0.0694144;0;4000
0;4;7916029;0.0459111;0;4000
0;6;7916316;0.374311;0;4000
0;4;7916462;0.0743372;0;4000
0;1;7916551;0.662;0;4000
0;6;7917799;0.662;0;4000
0;2;7917813;0.662;0;4000
0;6;7918625;0.232193;0;4000
0;3;7918942;0.153066;0;4000
0;7;7918974;0.421295;0;4000
0;6;7919192;0.662;0;4000
0;3;7919340;0.0542859;0;4000
0;5;7919538;0.662;0;4000
0;2;7919550;0.662;0;4000
0;2;7919763;0.412932;0;4000
0;6;7919914;0.662;0;4000
0;4;7920454;0.178197;0;4000
0;5;7920502;0.662;0;4000
0;3;7921304;0.250658;0;4000
0;5;7921688;0.662;0;4000
0;7;7922016;0.246428;0;4000
0;0;7922061;0.451835;0;4000
0;1;7922984;0.662;0;4000
0;2;7923173;0.219571;0;4000
0;3;7923220;0.387716;0;4000
0;2;7923346;0.267242;0;4000
0;6;7923388;0.662;0;4000
0;5;7923448;0.662;0;4000
0;2;7923638;0.414868;0;4000
0;4;7923682;0.662;0;4000
0;7;7923738;0.662;0;4000
0;4;7924002;0.662;0;4000
0;1;7924306;0.175109;0;4000
0;3;7924327;0.206622;0;4000
0;0;7924667;0.662;0;4000
0;2;7926158;0.361206;0;4000
0;6;7926276;0.253834;0;4000
0;4;7926656;0.662;0;4000
0;6;7926740;0.662;0;4000
0;0;7927104;0.12878;0;4000
0;1;7927170;0.191255;0;4000
0;4;7927217;0.662;0;4000
0;0;7927307;0.231688;0;4000
0;5;7927323;0.456538;0;4000
0;5;7927561;0.662;0;4000
0;4;7927883;0.130593;0;4000
0;4;7928018;0.662;0;4000
0;4;7928943;0.662;0;4000
0;3;7929071;0.662;0;4000
0;0;7929368;0.662;0;4000
0;0;7929665;0.662;0;4000
0;0;7929881;0.420179;0;4000
0;0;7929959;0.085023;0;4000
0;1;7930241;0.196033;0;4000
0;2;7930312;0.662;0;4000
0;0;7930344;0.662;0;4000
0;0;7930483;0.0680817;0;4000
0;4;7930522;0.387148;0;4000
0;4;7930703;0.400718;0;4000
0;6;7930922;0.662;0;4000
0;1;7931064;0.204086;0;4000
0;6;7931349;0.0680824;0;4000
0;1;7931410;0.662;0;4000
0;5;7931461;0.394795;0;4000
0;6;7932036;0.662;0;4000
0;4;7932218;0.662;0;4000
0;6;7932228;0.110038;0;4000
0;2;7932261;0.378772;0;4000
0;2;7932649;0.261249;0;4000
0;0;7932740;0.662;0;4000
0;1;7932799;0.662;0;4000
0;6;7932851;0.662;0;4000
0;7;7933517;0.662;0;4000
0;1;7933882;0.662;0;4000
0;0;7933904;0.197538;0;4000
0;0;7934466;0.110446;0;4000
0;7;7934953;0.662;0;4000
0;2;7935043;0.143888;0;4000
0;4;7935396;0.0612089;0;4000
0;3;7935511;0.662;0;4000
0;5;7935654;0.418713;0;4000
0;5;7936922;0.462834;0;4000
0;6;7937371;0.455901;0;4000
0;4;7937628;0.662;0;4000
0;2;7937746;0.662;0;4000
0;4;7938351;0.662;0;4000
0;1;7938363;0.239457;0;4000
0;2;7938363;0.422543;0;4000
0;1;7938549;0.662;0;4000
0;4;7939658;0.662;0;4000
0;5;7940238;0.327758;0;4000
0;5;7940340;0.662;0;4000
0;4;7940362;0.440203;0;4000
0;6;7940406;0.100682;0;4000
0;6;7940463;0.662;0;4000
0;2;7940482;0.0149395;0;4000
0;2;7941368;0.248938;0;4000
0;3;7941535;0.358233;0;4000
0;1;7941957;0.399283;0;4000
0;6;7942026;0.662;0;4000
0;1;7942247;0.662;0;4000
0;0;7942312;0.309864;0;4000
0;1;7942519;0.107394;0;4000
0;3;7942538;0.662;0;4000
0;6;7943065;0.464154;0;4000
0;3;7943069;0.662;0;4000
0;3;7943195;0.32228;0;4000
0;6;7943219;0.662;0;4000
0;4;7943374;0.662;0;4000
0;0;7943562;0.662;0;4000
0;5;7943908;0.106319;0;4000
0;7;7943927;0.662;0;4000
0;1;7944387;0.0338992;0;4000
0;6;7945042;0.192921;0;4000
0;2;7945067;0.662;0;4000
0;0;7945229;0.463506;0;4000
0;3;7946147;0.662;0;4000
0;1;7946247;0.0062668;0;4000
0;2;7946372;0.128616;0;4000
0;1;7946609;0.134365;0;4000
0;6;7946889;0.316891;0;4000
0;5;7947191;0.662;0;4000
0;3;7947886;0.18663;0;4000
0;6;7947992;0.662;0;4000
0;6;7948340;0.662;0;4000
0;4;7949467;0.662;0;4000
0;6;7950114;0.316344;0;4000
0;3;7950147;0.379984;0;4000
0;7;7950260;0.219093;0;4000
0;6;7950451;0.480292;0;4000
0;2;7951009;0.223474;0;4000
0;6;7951194;0.214573;0;4000
0;3;7951376;0.662;0;4000
0;6;7951525;0.366007;0;4000
0;5;7951744;0.190367;0;4000
0;6;7951744;0.471633;0;4000
0;6;7952435;0.662;0;4000
0;3;7952507;0.662;0;4000
0;7;7952762;0.662;0;4000
0;0;7952953;0.475602;0;4000
0;5;7953265;0.662;0;4000
0;3;7953680;0.128209;0;4000
0;4;7953718;0.187969;0;4000
0;0;7953776;0.160216;0;4000
0;7;7953911;0.495241;0;4000
0;2;7954023;0.40733;0;4000
0;5;7954974;0.662;0;4000
0;2;7955498;0.402654;0;4000
0;5;7955803;0.662;0;4000
0;3;7956448;0.36859;0;4000
0;7;7956604;0.662;0;4000
0;3;7956670;0.662;0;4000
0;0;7956716;0.541059;0;4000
0;2;7956723;0.100102;0;4000
0;3;7957194;0.662;0;4000
0;1;7957272;0.328363;0;4000
0;1;7957334;0.662;0;4000
0;4;7957667;0.417313;0;4000
0;3;7957757;0.662;0;4000
0;5;7957800;0.284185;0;4000
0;1;7957839;0.662;0;4000
0;5;7958153;0.114514;0;4000
0;3;7958415;0.148581;0;4000
0;3;7958431;0.0263964;0;4000
0;3;7958533;0.662;0;4000
0;5;7959075;0.433705;0;4000
0;5;7959337;0.662;0;4000
0;6;7959339;0.662;0;4000
0;1;7959368;0.128245;0;4000
0;3;7959448;0.662;0;4000
0;6;7959501;0.154603;0;4000
0;3;7959871;0.177499;0;4000
0;6;7959898;0.662;0;4000
0;4;7961144;0.662;0;4000
0;1;7961288;0.0248783;0;4000
0;1;7961297;0.11957;0;4000
0;3;7961344;0.418669;0;4000
0;6;7961651;0.662;0;4000
0;5;7961839;0.662;0;4000
0;3;7961988;0.662;0;4000
0;7;7962687;0.662;0;4000
0;5;7963194;0.662;0;4000
0;7;7963376;0.662;0;4000
0;4;7964274;0.662;0;4000
0;7;7964494;0.662;0;4000
0;4;7964549;0.662;0;4000
0;7;7964578;0.662;0;4000
0;1;7966244;0.662;0;4000
0;7;7966250;0.662;0;4000
0;4;7966356;0.662;0;4000
0;2;7966579;0.662;0;4000
0;1;7967104;0.0889727;0;4000
0;2;7967331;0.304985;0;4000
0;1;7967731;0.396128;0;4000
0;0;7968078;0.00332715;0;4000
0;1;7968144;0.466983;0;4000
0;0;7968273;0.662;0;4000
0;4;7968284;0.662;0;4000
0;0;7968411;0.27482;0;4000
0;3;7968545;0.0195053;0;4000
0;3;7968810;0.662;0;4000
0;1;7968961;0.0683067;0;4000
0;2;7969000;0.662;0;4000
0;4;7969094;0.468372;0;4000
0;5;7969094;0.193628;0;4000
0;7;7969372;0.0552919;0;4000
0;1;7969466;0.311709;0;4000
0;7;7969755;0.23355;0;4000
0;7;7969839;0.662;0;4000
0;5;7970021;0.662;0;4000
0;1;7970059;0.18589;0;4000
0;4;7970604;0.662;0;4000
0;7;7970738;0.662;0;4000
0;2;7971297;0.125365;0;4000
0;1;7971660;0.662;0;4000
0;0;7971670;0.662;0;4000
0;6;7971869;0.662;0;4000
0;7;7972291;0.368277;0;4000
0;4;7972603;0.662;0;4000
0;0;7972615;0.184067;0;4000
0;4;7972861;0.662;0;4000
0;0;7973212;0.114266;0;4000
0;6;7973268;0.384078;0;4000
0;0;7973537;0.662;0;4000
0;2;7973622;0.47265;0;4000
0;5;7974105;0.311477;0;4000
0;0;7974274;0.662;0;4000
0;7;7974667;0.662;0;4000
0;3;7975290;0.348433;0;4000
0;2;7975374;0.41577;0;4000
0;4;7975391;0.662;0;4000
0;0;7975942;0.365193;0;4000
0;3;7976137;0.0730388;0;4000
0;5;7976501;0.662;0;4000
0;6;7976507;0.366231;0;4000
0;7;7976831;0.280252;0;4000
0;2;7976993;0.376644;0;4000
0;2;7977077;0.662;0;4000
0;3;7977330;0.280083;0;4000
0;0;7977600;0.394951;0;4000
0;4;7977949;0.662;0;4000
0;5;7978309;0.662;0;4000
0;0;7978747;0.414894;0;4000
0;0;7978805;0.662;0;4000
0;4;7978980;0.378336;0;4000
0;7;7978980;0.283664;0;4000
0;4;7979365;0.0913647;0;4000
0;7;7979376;0.184777;0;4000
0;7;7979421;0.662;0;4000
0;1;7979497;0.662;0;4000
0;0;7980049;0.017919;0;4000
0;7;7980114;0.662;0;4000
0;2;7980294;0.662;0;4000
0;0;7980399;0.138805;0;4000
0;1;7980480;0.662;0;4000
0;5;7980686;0.662;0;4000
0;0;7980908;0.549098;0;4000
0;0;7981733;0.662;0;4000
0;7;7982566;0.662;0;4000
0;4;7982592;0.131413;0;4000
0;0;7982717;0.46678;0;4000
0;3;7982739;0.346006;0;4000
0;1;7982939;0.168028;0;4000
0;7;7983130;0.662;0;4000
0;2;7983307;0.0901864;0;4000
0;1;7983633;0.257232;0;4000
0;2;7983660;0.00396443;0;4000
0;5;7983695;0.662;0;4000
0;2;7983905;0.221;0;4000
0;7;7984251;0.662;0;4000
0;7;7984630;0.194379;0;4000
0;3;7984953;0.662;0;4000
0;3;7985664;0.662;0;4000
0;4;7985712;0.231215;0;4000
0;5;7986327;0.080446;0;4000
0;2;7986404;0.269695;0;4000
0;1;7986482;0.471659;0;4000
0;4;7986525;0.662;0;4000
0;3;7986581;0.662;0;4000
0;1;7986591;0.38406;0;4000
0;7;7986708;0.278929;0;4000
0;0;7987017;0.662;0;4000
0;1;7987137;0.662;0;4000
0;0;7987560;0.0101739;0;4000
0;5;7987589;0.662;0;4000
0;6;7987601;0.397188;0;4000
0;1;7987770;0.271438;0;4000
0;2;7987821;0.662;0;4000
0;5;7987960;0.662;0;4000
0;5;7988013;0.662;0;4000
0;0;7988326;0.662;0;4000
0;0;7988349;0.662;0;4000
0;1;7988585;0.297195;0;4000
0;0;7988838;0.217704;0;4000
0;1;7989022;0.458353;0;4000
0;5;7989195;0.445742;0;4000
0;6;7990002;0.662;0;4000
0;1;7990220;0.662;0;4000
0;6;7990308;0.662;0;4000
0;1;7990371;0.0861481;0;4000
0;4;7990411;0.496531;0;4000
0;2;7990623;0.281627;0;4000
0;4;7990951;0.662;0;4000
0;3;7991008;0.662;0;4000
0;3;7991111;0.320446;0;4000
0;2;7991120;0.662;0;4000
0;1;7991299;0.344097;0;4000
0;3;7991431;0.662;0;4000
0;4;7991806;0.662;0;4000
0;4;7993034;0.662;0;4000
0;0;7993399;0.0805061;0;4000
0;6;7993426;0.332524;0;4000
0;6;7993800;0.170126;0;4000
0;1;7993827;0.182288;0;4000
0;0;7994077;0.195653;0;4000
0;2;7994776;0.410684;0;4000
0;3;7994829;0.27112;0;4000
0;0;7995508;0.176988;0;4000
0;3;7995669;0.273807;0;4000
0;4;7996078;0.261125;0;4000
0;1;7996350;0.662;0;4000
0;4;7996464;0.265929;0;4000
0;1;7996520;0.662;0;4000
0;2;7996785;0.0652843;0;4000
0;0;7996871;0.42707;0;4000
0;6;7997193;0.357827;0;4000
0;6;7997710;0.662;0;4000
0;3;7997743;0.477541;0;4000
0;3;7998035;0.662;0;4000
0;6;7998316;0.292528;0;4000
0;4;7998503;0.0170233;0;4000
0;7;7998503;0.160434;0;4000
0;0;7998605;0.276423;0;4000
0;3;7998744;0.662;0;4000
0;2;7999118;0.111244;0;4000
0;7;7999315;0.662;0;4000
0;6;7999537;0.409985;0;4000
0;3;8000008;0.192768;0;4000
0;2;8000013;0.136643;0;4000
0;4;8001194;0.662;0;4000
0;4;8001532;0.662;0;4000
0;0;8001540;0.662;0;4000
0;3;8001691;0.136161;0;4000
0;1;8002404;0.107784;0;4000
0;1;8002666;0.424658;0;4000
0;0;8002691;0.185618;0;4000
0;6;8003022;0.662;0;4000
0;2;8003288;0.202458;0;4000
0;0;8003426;0.205886;0;4000
0;3;8003776;0.662;0;4000
0;3;8003983;0.662;0;4000
0;1;8004010;0.367645;0;4000
0;1;8004714;0.0409974;0;4000
0;4;8004886;0.662;0;4000
0;2;8005291;0.237173;0;4000
0;2;8005388;0.432478;0;4000
0;3;8005482;0.346881;0;4000
0;3;8006350;0.0282383;0;4000
0;7;8006432;0.662;0;4000
0;6;8007053;0.662;0;4000
0;0;8007578;0.600749;0;4000
0;4;8008490;0.662;0;4000
0;3;8008491;0.662;0;4000
0;2;8008615;0.662;0;4000
0;5;8008731;0.662;0;4000
0;7;8008910;0.662;0;4000
0;3;8008954;0.662;0;4000
0;1;8009364;0.401155;0;4000
0;0;8009597;0.662;0;4000
0;6;8009808;0.176578;0;4000
0;0;8010164;0.662;0;4000
0;3;8010454;0.662;0;4000
0;2;8010756;0.0156598;0;4000
0;6;8011009;0.662;0;4000
0;5;8011139;0.523902;0;4000
0;6;8011869;0.303598;0;4000
0;2;8012086;0.226753;0;4000
0;0;8012414;0.494577;0;4000
0;7;8013070;0.662;0;4000
0;6;8013649;0.362067;0;4000
0;5;8013735;0.662;0;4000
0;0;8014003;0.36571;0;4000
0;5;8014063;0.662;0;4000
0;5;8014331;0.00683498;0;4000
0;6;8014331;0.186739;0;4000
0;2;8014420;0.426461;0;4000
0;1;8014481;0.42116;0;4000
0;6;8014581;0.662;0;4000
0;2;8014714;0.662;0;4000
0;1;8014885;0.662;0;4000
0;5;8015152;0.662;0;4000
0;4;8015299;0.335627;0;4000
0;5;8015496;0.662;0;4000
0;4;8016729;0.662;0;4000
0;5;8016883;0.662;0;4000
0;3;8016890;0.287337;0;4000
0;6;8018962;0.361006;0;4000
0;6;8019556;0.662;0;4000
0;2;8019838;0.662;0;4000
0;1;8021025;0.492598;0;4000
0;7;8021034;0.662;0;4000
0;3;8021112;0.11882;0;4000
0;1;8021145;0.188589;0;4000
0;6;8021379;0.662;0;4000
0;4;8021450;0.662;0;4000
0;5;8021532;0.662;0;4000
0;1;8021724;0.662;0;4000
0;2;8021933;0.147439;0;4000
0;7;8022112;0.662;0;4000
0;3;8022218;0.412668;0;4000
0;3;8022287;0.662;0;4000
0;0;8022762;0.662;0;4000
0;0;8022976;0.167142;0;4000
0;4;8023718;0.662;0;4000
0;3;8024033;0.290101;0;4000
0;7;8024044;0.662;0;4000
0;4;8024199;0.662;0;4000
0;2;8024334;0.662;0;4000
0;1;8024357;0.455335;0;4000
0;2;8024582;0.223573;0;4000
0;5;8024856;0.662;0;4000
0;4;8024882;0.662;0;4000
0;0;8024972;0.0211523;0;4000
0;1;8025228;0.474442;0;4000
0;6;8025284;0.662;0;4000
0;3;8025483;0.23718;0;4000
0;0;8025543;0.662;0;4000
0;2;8025576;0.662;0;4000
0;4;8026171;0.053667;0;4000
0;0;8026284;0.662;0;4000
0;0;8026339;0.662;0;4000
0;0;8026369;0.421601;0;4000
0;7;8026772;0.662;0;4000
0;0;8026859;0.400389;0;4000
0;2;8026971;0.551522;0;4000
0;7;8027007;0.427897;0;4000
0;4;8027092;0.430589;0;4000
0;3;8027585;0.0774575;0;4000
0;1;8027999;0.419211;0;4000
0;1;8028378;0.662;0;4000
0;5;8028531;0.662;0;4000
0;1;8028619;0.350178;0;4000
0;2;8028739;0.0387531;0;4000
0;7;8028758;0.662;0;4000
0;1;8029323;0.0834871;0;4000
0;1;8029450;0.662;0;4000
0;7;8029663;0.328288;0;4000
0;0;8029785;0.239375;0;4000
0;1;8030043;0.320597;0;4000
0;0;8030184;0.662;0;4000
0;6;8030587;0.662;0;4000
0;6;8030652;0.662;0;4000
0;7;8030684;0.662;0;4000
0;4;8030932;0.662;0;4000
0;1;8031271;0.168546;0;4000
0;6;8031436;0.662;0;4000
0;2;8031751;0.101911;0;4000
0;3;8031819;0.21896;0;4000
0;5;8032161;0.662;0;4000
0;6;8032183;0.662;0;4000
0;3;8032202;0.662;0;4000
0;7;8032791;0.662;0;4000
0;7;8032985;0.354802;0;4000
0;7;8033153;0.662;0;4000
0;6;8033245;0.662;0;4000
0;0;8033401;0.662;0;4000
0;7;8033425;0.662;0;4000
0;2;8034148;0.311949;0;4000
0;2;8034312;0.444967;0;4000
0;5;8034868;0.473552;0;4000
0;0;8035002;0.662;0;4000
0;2;8035557;0.662;0;4000
0;2;8035756;0.662;0;4000
0;0;8035857;0.0170378;0;4000
0;2;8036070;0.293845;0;4000
0;1;8036115;0.0855505;0;4000
0;4;8036853;0.662;0;4000
0;6;8037027;0.155998;0;4000
0;1;8037068;0.0767646;0;4000
0;1;8037328;0.405008;0;4000
0;2;8037328;0.256992;0;4000
0;4;8037762;0.662;0;4000
0;2;8037940;0.00372757;0;4000
0;4;8038254;0.662;0;4000
0;6;8038419;0.662;0;4000
0;7;8038708;0.139919;0;4000
0;5;8039058;0.45193;0;4000
0;1;8039270;0.302294;0;4000
0;0;8040095;0.408977;0;4000
0;4;8040457;0.416225;0;4000
0;5;8040659;0.662;0;4000
0;7;8040858;0.562276;0;4000
0;2;8041474;0.188291;0;4000
0;1;8041548;0.27878;0;4000
0;3;8041610;0.662;0;4000
0;5;8041673;0.662;0;4000
0;3;8041839;0.0761547;0;4000
0;0;8041985;0.662;0;4000
0;6;8042303;0.468481;0;4000
0;7;8042739;0.662;0;4000
0;4;8043205;0.191653;0;4000
0;2;8043643;0.141629;0;4000
0;4;8043764;0.475127;0;4000
0;5;8043896;0.662;0;4000
0;3;8044239;0.662;0;4000
0;2;8044477;0.240439;0;4000
0;2;8044519;0.300065;0;4000
0;2;8044541;0.242649;0;4000
0;5;8044945;0.364118;0;4000
0;6;8044945;0.297882;0;4000
0;5;8045095;0.436685;0;4000
0;2;8045197;0.411;0;4000
0;6;8045625;0.662;0;4000
0;3;8045712;0.662;0;4000
0;3;8045860;0.123422;0;4000
0;0;8046035;0.381224;0;4000
0;4;8046098;0.662;0;4000
0;3;8046108;0.283105;0;4000
0;6;8046184;0.662;0;4000
0;4;8046668;0.662;0;4000
0;3;8046713;0.430549;0;4000
0;3;8047637;0.662;0;4000
0;1;8047948;0.662;0;4000
0;1;8048045;0.495618;0;4000
0;7;8048584;0.273881;0;4000
0;0;8048797;0.290437;0;4000
0;2;8048800;0.662;0;4000
0;0;8048866;0.662;0;4000
0;2;8048995;0.23731;0;4000
0;7;8049158;0.662;0;4000
0;7;8049173;0.662;0;4000
0;2;8049287;0.00380703;0;4000
0;7;8049463;0.543127;0;4000
0;3;8049978;0.472102;0;4000
0;5;8050400;0.049328;0;4000
0;2;8050537;0.441747;0;4000
0;7;8050641;0.187535;0;4000
0;5;8050699;0.136715;0;4000
0;0;8050964;0.207972;0;4000
0;7;8051014;0.662;0;4000
0;7;8051460;0.662;0;4000
0;3;8051561;0.662;0;4000
0;3;8052429;0.662;0;4000
0;6;8052758;0.360023;0;4000
0;4;8053271;0.662;0;4000
0;7;8053449;0.195456;0;4000
0;1;8053858;0.469592;0;4000
0;3;8053870;0.0574503;0;4000
0;4;8054507;0.662;0;4000
0;0;8054586;0.304052;0;4000
0;6;8054848;0.381053;0;4000
0;4;8054864;0.662;0;4000
0;1;8055284;0.442221;0;4000
0;2;8055284;0.00112072;0;4000
0;4;8055812;0.662;0;4000
0;6;8056469;0.662;0;4000
0;1;8056823;0.662;0;4000
0;2;8056864;0.662;0;4000
0;1;8057062;0.228995;0;4000
0;4;8057144;0.332458;0;4000
0;2;8057196;0.23494;0;4000
0;6;8057360;0.231454;0;4000
0;4;8057890;0.662;0;4000
0;0;8057993;0.0890143;0;4000
0;3;8057998;0.662;0;4000
0;4;8058192;0.662;0;4000
0;0;8058461;0.379126;0;4000
0;6;8058772;0.662;0;4000
0;1;8058990;0.662;0;4000
0;2;8060019;0.3432;0;4000
0;2;8060104;0.139637;0;4000
0;7;8060613;0.310049;0;4000
0;1;8060752;0.00667778;0;4000
0;7;8060819;0.662;0;4000
0;6;8061252;0.453259;0;4000
0;3;8061470;0.662;0;4000
0;6;8061516;0.154802;0;4000
0;6;8061704;0.427564;0;4000
0;7;8062268;0.662;0;4000
0;4;8062730;0.535053;0;4000
0;3;8063008;0.220988;0;4000
0;5;8063091;0.662;0;4000
0;4;8063820;0.662;0;4000
0;2;8064002;0.403349;0;4000
0;2;8064042;0.267945;0;4000
0;4;8064073;0.662;0;4000
0;2;8064370;0.0412086;0;4000
0;4;8064499;0.662;0;4000
0;6;8065091;0.582802;0;4000
0;0;8065390;0.100979;0;4000
0;0;8065824;0.433942;0;4000
0;2;8066121;0.662;0;4000
0;5;8067306;0.19895;0;4000
0;6;8067306;0.217915;0;4000
0;1;8067407;0.362387;0;4000
0;6;8067460;0.662;0;4000
0;2;8067552;0.662;0;4000
0;5;8067656;0.258953;0;4000
0;3;8067849;0.0475702;0;4000
0;4;8068503;0.218476;0;4000
0;1;8068637;0.249372;0;4000
0;1;8068882;0.354105;0;4000
0;0;8069081;0.222325;0;4000
0;2;8069392;0.0228944;0;4000
0;2;8069438;0.662;0;4000
0;2;8069585;0.333837;0;4000
0;0;8069899;0.0491288;0;4000
0;0;8070070;0.662;0;4000
0;0;8070154;0.662;0;4000
0;3;8070428;0.662;0;4000
0;0;8070812;0.407081;0;4000
0;2;8071242;0.133889;0;4000
0;7;8071454;0.662;0;4000
0;1;8071505;0.300191;0;4000
0;7;8072067;0.662;0;4000
0;2;8072274;0.17974;0;4000
0;5;8072877;0.469579;0;4000
0;6;8072969;0.662;0;4000
0;7;8073131;0.662;0;4000
0;4;8073577;0.662;0;4000
0;1;8073703;0.265111;0;4000
0;0;8074137;0.662;0;4000
0;1;8074458;0.662;0;4000
0;5;8074845;0.291399;0;4000
0;6;8074845;0.0575166;0;4000
0;0;8074912;0.429397;0;4000
0;3;8075292;0.662;0;4000
0;7;8075469;0.662;0;4000
0;0;8076104;0.307108;0;4000
0;0;8076208;0.662;0;4000
0;3;8076265;0.662;0;4000
0;4;8076320;0.662;0;4000
0;2;8076753;0.662;0;4000
0;6;8076794;0.662;0;4000
0;6;8076846;0.662;0;4000
0;6;8077004;0.662;0;4000
0;1;8077060;0.662;0;4000
0;4;8077149;0.662;0;4000
0;3;8077162;0.662;0;4000
0;7;8077491;0.662;0;4000
